release_no,data_type,category,subfolder,file_name,relative_path,file_size_bytes,file_status,geographic_level_detected,sex_available,age_available,notes
9,health_checkup_exam,07_特定健診 検査,（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,眼底検査（改変Davis分類） 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 検査\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\眼底検査（改変Davis分類） 二次医療圏別性年齢階級別分布.xlsx,117197,exists,secondary_medical_area,yes,yes,
9,health_checkup_exam,07_特定健診 検査,（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,眼底検査（改変Davis分類） 都道府県別性年齢階級別分布.xlsx,07_特定健診 検査\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\眼底検査（改変Davis分類） 都道府県別性年齢階級別分布.xlsx,23053,exists,prefecture,yes,yes,
9,health_checkup_exam,07_特定健診 検査,（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,空腹時血糖 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 検査\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\空腹時血糖 二次医療圏別性年齢階級別分布.xlsx,176938,exists,secondary_medical_area,yes,yes,
9,health_checkup_exam,07_特定健診 検査,（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,空腹時血糖 都道府県別性年齢階級別分布.xlsx,07_特定健診 検査\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\空腹時血糖 都道府県別性年齢階級別分布.xlsx,32939,exists,prefecture,yes,yes,
9,health_checkup_exam,07_特定健診 検査,（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,腹囲 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 検査\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\腹囲 二次医療圏別性年齢階級別分布.xlsx,139945,exists,secondary_medical_area,yes,yes,
9,health_checkup_exam,07_特定健診 検査,（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,腹囲 都道府県別性年齢階級別分布.xlsx,07_特定健診 検査\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\腹囲 都道府県別性年齢階級別分布.xlsx,27668,exists,prefecture,yes,yes,
9,health_checkup_exam,07_特定健診 検査,（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,血清クレアチニン 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 検査\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\血清クレアチニン 二次医療圏別性年齢階級別分布.xlsx,165789,exists,secondary_medical_area,yes,yes,
9,health_checkup_exam,07_特定健診 検査,（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,血清クレアチニン 都道府県別性年齢階級別分布.xlsx,07_特定健診 検査\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\血清クレアチニン 都道府県別性年齢階級別分布.xlsx,30907,exists,prefecture,yes,yes,
9,health_checkup_exam,07_特定健診 検査,（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,随時血糖 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 検査\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\随時血糖 二次医療圏別性年齢階級別分布.xlsx,151049,exists,secondary_medical_area,yes,yes,
9,health_checkup_exam,07_特定健診 検査,（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,随時血糖 都道府県別性年齢階級別分布.xlsx,07_特定健診 検査\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\随時血糖 都道府県別性年齢階級別分布.xlsx,29493,exists,prefecture,yes,yes,
9,health_checkup_exam,07_特定健診 検査,（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの,CGA分類 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 検査\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの\CGA分類 二次医療圏別性年齢階級別分布.xlsx,511851,exists,secondary_medical_area,yes,yes,
9,health_checkup_exam,07_特定健診 検査,（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの,CGA分類 都道府県別性年齢階級別分布.xlsx,07_特定健診 検査\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの\CGA分類 都道府県別性年齢階級別分布.xlsx,86214,exists,prefecture,yes,yes,
9,health_checkup_exam,07_特定健診 検査,（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの,eGFR 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 検査\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの\eGFR 二次医療圏別性年齢階級別分布.xlsx,202067,exists,secondary_medical_area,yes,yes,
9,health_checkup_exam,07_特定健診 検査,（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの,eGFR 都道府県別性年齢階級別分布.xlsx,07_特定健診 検査\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの\eGFR 都道府県別性年齢階級別分布.xlsx,36512,exists,prefecture,yes,yes,
9,health_checkup_exam,07_特定健診 検査,（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの,ヘモグロビン 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 検査\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの\ヘモグロビン 二次医療圏別性年齢階級別分布.xlsx,158161,exists,secondary_medical_area,yes,yes,
9,health_checkup_exam,07_特定健診 検査,（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの,ヘモグロビン 都道府県別性年齢階級別分布.xlsx,07_特定健診 検査\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの\ヘモグロビン 都道府県別性年齢階級別分布.xlsx,28490,exists,prefecture,yes,yes,
9,health_checkup_exam,07_特定健診 検査,（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの,各項目の平均値 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 検査\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの\各項目の平均値 二次医療圏別性年齢階級別分布.xlsx,268323,exists,secondary_medical_area,yes,yes,
9,health_checkup_exam,07_特定健診 検査,（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの,各項目の平均値 都道府県別性年齢階級別分布.xlsx,07_特定健診 検査\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの\各項目の平均値 都道府県別性年齢階級別分布.xlsx,45713,exists,prefecture,yes,yes,
9,health_checkup_exam,07_特定健診 検査,（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの,心電図 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 検査\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの\心電図 二次医療圏別性年齢階級別分布.xlsx,96256,exists,secondary_medical_area,yes,yes,
9,health_checkup_exam,07_特定健診 検査,（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの,心電図 都道府県別性年齢階級別分布.xlsx,07_特定健診 検査\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの\心電図 都道府県別性年齢階級別分布.xlsx,21395,exists,prefecture,yes,yes,
9,health_checkup_exam,07_特定健診 検査,（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの,眼底検査（SCOTT分類) 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 検査\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの\眼底検査（SCOTT分類) 二次医療圏別性年齢階級別分布.xlsx,244425,exists,secondary_medical_area,yes,yes,
